Country,Lat,Lon,Elevation,year,season,gen,rep,check,pl_emerg_c,pl_emerg_p,flw_days,ndm,lod,podding_ma,pod_shatte,ph_r8,w100g,gy,r6_bb_sev,r6_bp_sev,r6_bs_sev,r6_bts_sev,r6_clb_sev,r6_dm_sev,r6_mls_sev,r6_fels_se,r6_rlb_sev,r6_rust_se,r6_rust_rr,r6_others,prot,oil,lat,lon,env,loc,flw_cl,pub_cl,sowing,harvest,rainfed,source,company,n_reps_averaged,source_file,dbase,majstage,maj_var,maj_sbr,majsc_sbr,class,sand,ph,silt,clay,cec,soilbulk,orgcarb,nitrogen,avi_jun_jul,evi_jun_jul,gci_jun_jul,gndvi_jun_jul,ndmi_jun_jul,tmax_jun_jul,tmin_jun_jul,wind_jun_jul,prec_jun_jul,smoist_jun_jul,pdsi_jun_jul,vpd_jun_jul,maxdew_jun_jul,mindew_jun_jul,eti_jun_jul,dsr09jun_jul,dsr12jun_jul,dsr15jun_jul,avi_nov_dec,evi_nov_dec,gci_nov_dec,gndvi_nov_dec,ndmi_nov_dec,tmax_nov_dec,tmin_nov_dec,wind_nov_dec,prec_nov_dec,smoist_nov_dec,pdsi_nov_dec,vpd_nov_dec,maxdew_nov_dec,mindew_nov_dec,eti_nov_dec,dsr09nov_dec,dsr12nov_dec,dsr15nov_dec,avi_dec_jan,evi_dec_jan,gci_dec_jan,gndvi_dec_jan,ndmi_dec_jan,tmax_dec_jan,tmin_dec_jan,wind_dec_jan,prec_dec_jan,smoist_dec_jan,pdsi_dec_jan,vpd_dec_jan,maxdew_dec_jan,mindew_dec_jan,eti_dec_jan,dsr09dec_jan,dsr12dec_jan,dsr15dec_jan
Rwanda,-2.52,29.744999999999997,0,2018,2,G020,2,0,0,0,47.666666666666664,138,1,0,1,28.7,14.666666666666666,779.4333333333334,0,1,0,0,0,0,0,0,0,1,0,1,43.595,21.1,-2.483,29.767,E040,L029,White,Grey,10/17/2018,3/14/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G026,2,0,0,0,47,137,1,0,1,36,13.666666666666666,1231.6333333333332,0,1,0,0,0,0,0,0,0,1,0,1,44.995000000000005,19.135,-2.483,29.767,E040,L029,NA,Tawny,10/17/2018,3/14/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G059,2,0,0,0,62.333333333333336,128.66666666666666,1,0,1,40.06666666666666,11,1398.1666666666667,0,1,0,0,0,0,0,0,0,1,0,1,43.19,17.97,-2.483,29.767,E040,L029,Purple,Grey,10/17/2018,3/14/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G060,2,0,0,0,63.666666666666664,144,3.3333333333333335,0,1,85.3,12,2273.4333333333334,0,1,0,0,0,0,0,0,0,1,0,1,39.665,21.925,-2.483,29.767,E040,L029,Purple,Grey,10/17/2018,3/14/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G061,2,0,0,0,61,146.66666666666666,2.6666666666666665,0,1,78.8,17.333333333333332,1444.5333333333333,0,1,0,0,0,0,0,0,0,1,0,1,43.504999999999995,19.885,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G063,2,0,0,0,40.666666666666664,97.66666666666669,2.6666666666666665,0,0.6666666666666666,55.9,12,1281.1,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,42.905,19.59,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G066,2,0,0,0,49.333333333333336,121.66666666666669,1,0,1.6666666666666667,36.06666666666667,15.666666666666666,1382.6,0,1,0,0,0,0,0,0,0,1,0,1,43.585,15.97,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G074,2,0,0,0,54,142.33333333333334,1,0,1,43.56666666666667,16,1137.1333333333332,0,1,0,0,0,0,0,0,0,1,0,1,42.95,18.535,-2.483,29.767,E040,L029,Purple,Grey,10/17/2018,3/14/2019,Rainfed,Department of Agricultural Research Services DARS,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G088,2,0,0,0,48,115,1,0,1,46,13.333333333333334,1399.1666666666667,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,Rwanda Agriculture Board RAB,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G138,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-2.483,29.767,E040,L029,NA,NA,10/17/2018,3/14/2019,Rainfed,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G182,2,0,0,0,36,75.33333333333333,0.6666666666666666,0,0.6666666666666666,34.56666666666666,0,1474.6999999999998,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,41.725,19.229999999999997,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G196,2,0,0,0,43.333333333333336,97.66666666666669,0.6666666666666666,0,0.6666666666666666,37.233333333333334,10,2910.4,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,40.965,20.95,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G199,2,0,0,0,56.333333333333336,137,1,0,1,27.766666666666666,14,1241.6333333333332,0,1,0,0,0,0,0,0,0,1,0,1,44.395,21.7,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G201,2,0,0,0,38.333333333333336,92.66666666666669,2,0,0.6666666666666666,53,4.333333333333333,2054.65,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,43.165000000000006,18.744999999999997,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G203,2,0,0,0,61,133,1.3333333333333333,0,1,56.7,13.333333333333334,2208.166666666667,0,1,0,0,0,0,0,0,0,1,0,1,42.864999999999995,20.18,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G206,2,0,0,0,36,95,0.6666666666666666,0,0.6666666666666666,32.766666666666666,4.666666666666667,1455,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,42.625,19.525,-2.483,29.767,E040,L029,Purple,Grey,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G208,2,0,0,0,40.666666666666664,93.66666666666669,0.6666666666666666,0,0.6666666666666666,33.4,10,1950.5,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,42.635,20.255,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G210,2,0,0,0,39.666666666666664,96.33333333333331,0.6666666666666666,0,0.6666666666666666,17,10,39.35,0,0.6666666666666666,0,0,0,0,0,0,0,0.6666666666666666,0,0.6666666666666666,41.254999999999995,20.44,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G234,2,0,0,0,56.333333333333336,144.66666666666666,1,0,1,53.1,7,1592.7,0,1,0,0,0,0,0,0,0,1,0,1,43.105,19.744999999999997,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G246,2,0,0,0,33.666666666666664,89.66666666666667,0.6666666666666666,0,0.6666666666666666,31,8.666666666666666,944.55,0,0.6666666666666666,0,0,0,0,0,0,0,1,0,0.6666666666666666,43.99,18.55,-2.483,29.767,E040,L029,Purple,Grey,10/17/2018,3/14/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.52,29.744999999999997,0,2018,2,G365,2,0,0,0,54,143.33333333333334,1,0,1,50.36666666666667,11.666666666666666,1161.7,0,1,0,0,0,0,0,0,0,1,0,1,41.775000000000006,19.165,-2.483,29.767,E040,L029,Purple,Tawny,10/17/2018,3/14/2019,Rainfed,Department of Agricultural Research Services DARS,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G016,2,0,0,0,54,131,1,0,1.6666666666666667,59.333333333333336,12.333333333333334,1881.3333333333333,0,2,0,0,0,0,0,0,0,1,0,4,38.91,22.07,-2.205,30.241,E041,L030,NA,Tawny,10/23/2018,3/22/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G020,2,0,0,0,57.666666666666664,133,1.3333333333333333,0,1,59.333333333333336,18.666666666666668,1848.6666666666667,0,2,0,0,0,0,0,0,0,2,0,3,37.135000000000005,24.2,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G026,2,0,0,0,54.666666666666664,131,1.3333333333333333,0,1,61.666666666666664,14.333333333333334,2122.6666666666665,0,2,0,0,0,0,0,0,0,2,0,3,41.620000000000005,20.97,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G059,2,0,0,0,54,146,2,0,1,50.8,9.666666666666666,1480.3333333333333,0,3,0,0,0,0,0,0,0,3,0,1,44.97,17.24,-2.205,30.241,E041,L030,Purple,Grey,10/23/2018,3/22/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G060,2,0,0,0,49.333333333333336,122.66666666666669,2.6666666666666665,0,1,94.26666666666668,14.333333333333334,1365.3333333333333,0,3,0,0,0,0,0,0,0,2,0,3,43.415,20.23,-2.205,30.241,E041,L030,Purple,Grey,10/23/2018,3/22/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G061,2,0,0,0,56.333333333333336,140,2.6666666666666665,0,1,83.93333333333334,15,2562.3333333333335,0,1,0,0,0,0,0,0,0,3,0,4,42.79,20.52,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G063,2,0,0,0,60,138,3,0,1,83.86666666666666,12.666666666666666,1974,0,2,0,0,0,0,0,0,0,3,0,2,41.995000000000005,20.175,-2.205,30.241,E041,L030,Purple,Grey,10/23/2018,3/22/2019,Rainfed,Makerere University,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G066,2,0,0,0,57.666666666666664,139,2,0,3,67,16.666666666666668,2041.3333333333333,0,1,0,0,0,0,0,0,0,1,0,1,41.620000000000005,17.884999999999998,-2.205,30.241,E041,L030,Purple,Grey,10/23/2018,3/22/2019,Rainfed,USA Soybean germplasm collection,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G074,2,0,0,0,60,143.33333333333334,1,0,1,55.266666666666666,10.666666666666666,1920,0,1,0,0,0,0,0,0,0,1,0,1,42.055,21.14,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,Department of Agricultural Research Services DARS,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G088,2,0,0,0,49,110.33333333333331,1,0,1,48.666666666666664,12.666666666666666,1670.9666666666667,0,0,0,0,0,0,0,0,0,1,0,1,NA,NA,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,Rwanda Agriculture Board RAB,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G138,2,0,0,0,63.666666666666664,143.66666666666666,1.3333333333333333,0,1,67.2,15,3336.3333333333335,0,2,0,0,0,0,0,0,0,1,0,4,38.255,21.335,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,SeedCo,Private,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G182,2,0,0,0,54,142.33333333333334,1.3333333333333333,0,1,58.06666666666667,0,2179.6666666666665,0,3,0,0,0,0,0,0,0,2,0,3,39.995000000000005,20.2,-2.205,30.241,E041,L030,White,Grey,10/23/2018,3/22/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,-2.205,30.24,0,2018,2,G196,2,0,0,0,60,133,2,0,1,68,8.333333333333334,2146.6666666666665,0,2,0,0,0,0,0,0,0,2,0,2,44.54,18.44,-2.205,30.241,E041,L030,Purple,Tawny,10/23/2018,3/22/2019,Rainfed,International Institute of Tropical Agriculture IITA,Public,3,New,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
